tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk,pax_city1,pax_city2
Table1a,2022,1,33316,30466,"Omaha, NE","Phoenix, AZ",13871,10466,OMA,IWA,1037,50,104.15,G4,1,104.15,G4,1,104.15,,,202211387110466OMAIWA,2204395,973491
Table1a,2022,1,33316,30466,"Omaha, NE","Phoenix, AZ",13871,14107,OMA,PHX,1037,676,234.11,WN,0.6787,234.67,AA,0.2746,231.06,,,202211387114107OMAPHX,2204395,21852586
Table1a,2022,1,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,10821,OMA,BWI,1025,37,270.87,WN,0.4195,239.1,WN,0.4195,239.1,,,202211387110821OMABWI,2204395,11151169
Table1a,2022,1,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,11278,OMA,DCA,1025,190,197.83,WN,0.6108,176.4,WN,0.6108,176.4,,,202211387111278OMADCA,2204395,11553850
Table1a,2022,1,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,12264,OMA,IAD,1025,19,241.57,WN,0.3837,210.87,WN,0.3837,210.87,,,202211387112264OMAIAD,2204395,10266324
Table1a,2022,1,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,14112,OMA,PIE,1190,49,107.01,G4,1,107.01,G4,1,107.01,,,202211387114112OMAPIE,2204395,1221120
Table1a,2022,1,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,15304,OMA,TPA,1190,161,231.27,WN,0.4194,202.35,WN,0.4194,202.35,,,202211387115304OMATPA,2204395,10539459
Table1a,2022,2,33316,30466,"Omaha, NE","Phoenix, AZ",13871,10466,OMA,IWA,1037,69,109.11,G4,1,109.11,G4,1,109.11,,,202221387110466OMAIWA,2204395,973491
Table1a,2022,2,33316,30466,"Omaha, NE","Phoenix, AZ",13871,14107,OMA,PHX,1037,598,248.28,WN,0.6154,234.75,WN,0.6154,234.75,,,202221387114107OMAPHX,2204395,21852586
Table1a,2022,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,10821,OMA,BWI,1025,76,304.44,WN,0.5692,271.52,WN,0.5692,271.52,,,202221387110821OMABWI,2204395,11151169
Table1a,2022,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,11278,OMA,DCA,1025,352,255.29,WN,0.6034,229.83,WN,0.6034,229.83,,,202221387111278OMADCA,2204395,11553850
Table1a,2022,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,12264,OMA,IAD,1025,37,335.16,WN,0.4807,273.64,WN,0.4807,273.64,,,202221387112264OMAIAD,2204395,10266324
Table1a,2022,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,13796,OMA,OAK,1433,46,303.63,WN,0.8534,293.24,WN,0.8534,293.24,,,202221387113796OMAOAK,2204395,5506232
Table1a,2022,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14771,OMA,SFO,1433,107,345.75,UA,0.3374,417.4,WN,0.3037,282.08,,,202221387114771OMASFO,2204395,20411420
Table1a,2022,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14831,OMA,SJC,1433,58,332.73,WN,0.5865,314.28,WN,0.5865,314.28,,,202221387114831OMASJC,2204395,5590137
Table1a,2022,2,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,14112,OMA,PIE,1190,48,123.84,G4,1,123.84,G4,1,123.84,,,202221387114112OMAPIE,2204395,1221120
Table1a,2022,2,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,15304,OMA,TPA,1190,176,268.04,WN,0.4343,225.04,WN,0.4343,225.04,,,202221387115304OMATPA,2204395,10539459
Table1a,2022,3,33316,30466,"Omaha, NE","Phoenix, AZ",13871,10466,OMA,IWA,1037,48,96.27,G4,1,96.27,G4,1,96.27,,,202231387110466OMAIWA,2204395,973491
Table1a,2022,3,33316,30466,"Omaha, NE","Phoenix, AZ",13871,14107,OMA,PHX,1037,465,236.76,WN,0.6665,223.47,WN,0.6665,223.47,,,202231387114107OMAPHX,2204395,21852586
Table1a,2022,3,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,10821,OMA,BWI,1025,78,255.96,WN,0.6639,236.78,WN,0.6639,236.78,,,202231387110821OMABWI,2204395,11151169
Table1a,2022,3,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,11278,OMA,DCA,1025,312,224.55,WN,0.6151,197.2,WN,0.6151,197.2,,,202231387111278OMADCA,2204395,11553850
Table1a,2022,3,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,12264,OMA,IAD,1025,37,279.97,WN,0.4591,203.46,WN,0.4591,203.46,,,202231387112264OMAIAD,2204395,10266324
Table1a,2022,3,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,13796,OMA,OAK,1433,49,280.69,WN,0.833,267.11,F9,0.0668,210.83,,,202231387113796OMAOAK,2204395,5506232
Table1a,2022,3,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14771,OMA,SFO,1433,130,313.98,UA,0.4662,344.74,WN,0.2636,249.7,,,202231387114771OMASFO,2204395,20411420
Table1a,2022,3,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14831,OMA,SJC,1433,60,334.88,WN,0.6425,277.12,WN,0.6425,277.12,,,202231387114831OMASJC,2204395,5590137
Table1a,2022,3,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,14112,OMA,PIE,1190,59,113.96,G4,1,113.96,G4,1,113.96,,,202231387114112OMAPIE,2204395,1221120
Table1a,2022,3,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,15304,OMA,TPA,1190,166,234.76,WN,0.5565,198.35,WN,0.5565,198.35,,,202231387115304OMATPA,2204395,10539459
Table1a,2022,4,33316,30466,"Omaha, NE","Phoenix, AZ",13871,10466,OMA,IWA,1037,46,117.81,G4,1,117.81,G4,1,117.81,,,202241387110466OMAIWA,2204395,973491
Table1a,2022,4,33316,30466,"Omaha, NE","Phoenix, AZ",13871,14107,OMA,PHX,1037,631,241.42,WN,0.5759,234.24,WN,0.5759,234.24,,,202241387114107OMAPHX,2204395,21852586
Table1a,2022,4,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,10821,OMA,BWI,1025,63,273.5,WN,0.5464,260.47,WN,0.5464,260.47,,,202241387110821OMABWI,2204395,11151169
Table1a,2022,4,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,11278,OMA,DCA,1025,302,220.56,WN,0.5993,199.74,WN,0.5993,199.74,,,202241387111278OMADCA,2204395,11553850
Table1a,2022,4,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,12264,OMA,IAD,1025,30,268.05,WN,0.36,211.19,WN,0.36,211.19,,,202241387112264OMAIAD,2204395,10266324
Table1a,2022,4,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,13796,OMA,OAK,1433,33,254.86,WN,0.8274,256.72,F9,0.0651,91.75,,,202241387113796OMAOAK,2204395,5506232
Table1a,2022,4,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14771,OMA,SFO,1433,197,265.62,UA,0.7956,267.59,F9,0.0237,104.21,,,202241387114771OMASFO,2204395,20411420
Table1a,2022,4,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14831,OMA,SJC,1433,39,305.4,WN,0.5955,262.17,WN,0.5955,262.17,,,202241387114831OMASJC,2204395,5590137
Table1a,2022,4,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,14112,OMA,PIE,1190,62,129.3,G4,1,129.3,G4,1,129.3,,,202241387114112OMAPIE,2204395,1221120
Table1a,2022,4,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,15304,OMA,TPA,1190,157,268.24,WN,0.5135,220.08,WN,0.5135,220.08,,,202241387115304OMATPA,2204395,10539459
Table1a,2022,1,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11259,BOI,DAL,1282,28,259.38,WN,0.836,265.37,AS,0.124,223.93,,,202211071311259BOIDAL,2230467,7819129
Table1a,2022,1,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11298,BOI,DFW,1282,149,311.19,AA,0.5394,353.41,DL,0.1421,256.04,,,202211071311298BOIDFW,2230467,35345138
Table1a,2022,1,30713,30466,"Boise, ID","Phoenix, AZ",10713,10466,BOI,IWA,749,33,108.64,G4,1,108.64,G4,1,108.64,,,202211071310466BOIIWA,2230467,973491
Table1a,2022,1,30713,30466,"Boise, ID","Phoenix, AZ",10713,14107,BOI,PHX,749,522,184.2,WN,0.5067,165.58,WN,0.5067,165.58,,,202211071314107BOIPHX,2230467,21852586
Table1a,2022,1,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,171,146.09,WN,0.9689,144.81,WN,0.9689,144.81,,,202211071313796BOIOAK,2230467,5506232
Table1a,2022,1,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14771,BOI,SFO,523,193,164.26,UA,0.5144,176.38,AS,0.451,150.39,,,202211071314771BOISFO,2230467,20411420
Table1a,2022,1,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14831,BOI,SJC,523,131,161.03,WN,0.4793,154.45,WN,0.4793,154.45,,,202211071314831BOISJC,2230467,5590137
Table1a,2022,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,10800,BOI,BUR,688,56,187.37,WN,0.7992,173.7,WN,0.7992,173.7,,,202211071310800BOIBUR,2230467,3054729
Table1a,2022,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12892,BOI,LAX,688,463,181.4,AS,0.423,173.07,UA,0.1406,171.04,,,202211071312892BOILAX,2230467,32326616
Table1a,2022,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12954,BOI,LGB,688,38,147.11,WN,0.8387,136.67,WN,0.8387,136.67,,,202211071312954BOILGB,2230467,1600987
Table1a,2022,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,13891,BOI,ONT,688,80,185.72,WN,0.6075,168.8,WN,0.6075,168.8,,,202211071313891BOIONT,2230467,2840758
Table1a,2022,1,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,14908,BOI,SNA,688,218,172.36,WN,0.4494,168.49,G4,0.2224,103.25,,,202211071314908BOISNA,2230467,5536313
Table1a,2022,2,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11259,BOI,DAL,1282,36,304.31,WN,0.8994,295.95,WN,0.8994,295.95,,,202221071311259BOIDAL,2230467,7819129
Table1a,2022,2,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11298,BOI,DFW,1282,192,352.82,AA,0.6415,367.41,AS,0.1426,298.88,,,202221071311298BOIDFW,2230467,35345138
Table1a,2022,2,30713,30466,"Boise, ID","Phoenix, AZ",10713,10466,BOI,IWA,749,41,88.56,G4,1,88.56,G4,1,88.56,,,202221071310466BOIIWA,2230467,973491
Table1a,2022,2,30713,30466,"Boise, ID","Phoenix, AZ",10713,14107,BOI,PHX,749,523,194.62,WN,0.5538,172.65,WN,0.5538,172.65,,,202221071314107BOIPHX,2230467,21852586
Table1a,2022,2,30713,30977,"Boise, ID","Chicago, IL",10713,13232,BOI,MDW,1448,16,313.48,WN,0.906,304.28,WN,0.906,304.28,,,202221071313232BOIMDW,2230467,9650281
Table1a,2022,2,30713,30977,"Boise, ID","Chicago, IL",10713,13930,BOI,ORD,1448,198,346.99,UA,0.473,378.35,AS,0.3457,305.4,,,202221071313930BOIORD,2230467,33120474
Table1a,2022,2,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,220,165.99,WN,0.9726,161.75,WN,0.9726,161.75,,,202221071313796BOIOAK,2230467,5506232
Table1a,2022,2,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14771,BOI,SFO,523,279,181.86,UA,0.5053,199.46,AS,0.4734,160.95,,,202221071314771BOISFO,2230467,20411420
Table1a,2022,2,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14831,BOI,SJC,523,219,175.46,WN,0.6284,165.2,WN,0.6284,165.2,,,202221071314831BOISJC,2230467,5590137
Table1a,2022,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,10800,BOI,BUR,688,141,159.01,WN,0.5565,170.16,XP,0.2401,78.92,,,202221071310800BOIBUR,2230467,3054729
Table1a,2022,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12892,BOI,LAX,688,549,199.12,AS,0.3827,187.32,AS,0.3827,187.32,,,202221071312892BOILAX,2230467,32326616
Table1a,2022,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12954,BOI,LGB,688,48,178.35,WN,0.7977,162.27,WN,0.7977,162.27,,,202221071312954BOILGB,2230467,1600987
Table1a,2022,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,13891,BOI,ONT,688,119,212.03,WN,0.7443,193.88,WN,0.7443,193.88,,,202221071313891BOIONT,2230467,2840758
Table1a,2022,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,14908,BOI,SNA,688,254,187.99,WN,0.4127,203.84,G4,0.339,101.98,,,202221071314908BOISNA,2230467,5536313
Table1a,2022,3,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11259,BOI,DAL,1282,41,238.89,WN,0.9446,235.96,WN,0.9446,235.96,,,202231071311259BOIDAL,2230467,7819129
Table1a,2022,3,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11298,BOI,DFW,1282,196,311.02,AA,0.6626,325.61,DL,0.1784,263.11,,,202231071311298BOIDFW,2230467,35345138
Table1a,2022,3,30713,30466,"Boise, ID","Phoenix, AZ",10713,10466,BOI,IWA,749,29,78.76,G4,1,78.76,G4,1,78.76,,,202231071310466BOIIWA,2230467,973491
Table1a,2022,3,30713,30466,"Boise, ID","Phoenix, AZ",10713,14107,BOI,PHX,749,466,157.5,WN,0.4862,142.08,WN,0.4862,142.08,,,202231071314107BOIPHX,2230467,21852586
Table1a,2022,3,30713,30977,"Boise, ID","Chicago, IL",10713,13232,BOI,MDW,1448,17,281.89,WN,0.9091,275.12,WN,0.9091,275.12,,,202231071313232BOIMDW,2230467,9650281
Table1a,2022,3,30713,30977,"Boise, ID","Chicago, IL",10713,13930,BOI,ORD,1448,243,303.98,UA,0.4452,328.68,AS,0.2609,287.89,,,202231071313930BOIORD,2230467,33120474
Table1a,2022,3,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,228,139.85,WN,0.9752,137.11,WN,0.9752,137.11,,,202231071313796BOIOAK,2230467,5506232
Table1a,2022,3,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14771,BOI,SFO,523,290,167.65,UA,0.5266,182.82,AS,0.451,145.79,,,202231071314771BOISFO,2230467,20411420
Table1a,2022,3,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14831,BOI,SJC,523,267,149.83,WN,0.6149,140.19,WN,0.6149,140.19,,,202231071314831BOISJC,2230467,5590137
Table1a,2022,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,10800,BOI,BUR,688,251,118.43,WN,0.4703,117.98,XP,0.223,77.81,,,202231071310800BOIBUR,2230467,3054729
Table1a,2022,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12892,BOI,LAX,688,454,197.77,AS,0.4719,190.91,AS,0.4719,190.91,,,202231071312892BOILAX,2230467,32326616
Table1a,2022,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12954,BOI,LGB,688,51,172.31,WN,0.7082,155.17,WN,0.7082,155.17,,,202231071312954BOILGB,2230467,1600987
Table1a,2022,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,13891,BOI,ONT,688,114,192.62,WN,0.6955,177.16,WN,0.6955,177.16,,,202231071313891BOIONT,2230467,2840758
Table1a,2022,3,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,14908,BOI,SNA,688,288,159.87,WN,0.4632,162.47,G4,0.291,98.62,,,202231071314908BOISNA,2230467,5536313
Table1a,2022,4,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11259,BOI,DAL,1282,43,241.9,WN,0.9521,240.96,WN,0.9521,240.96,,,202241071311259BOIDAL,2230467,7819129
Table1a,2022,4,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",10713,11298,BOI,DFW,1282,195,341.52,AA,0.7164,355.76,DL,0.117,283.91,,,202241071311298BOIDFW,2230467,35345138
Table1a,2022,4,30713,30466,"Boise, ID","Phoenix, AZ",10713,10466,BOI,IWA,749,54,90.05,G4,1,90.05,G4,1,90.05,,,202241071310466BOIIWA,2230467,973491
Table1a,2022,4,30713,30466,"Boise, ID","Phoenix, AZ",10713,14107,BOI,PHX,749,636,167.53,WN,0.4248,154.15,AS,0.2902,145.04,,,202241071314107BOIPHX,2230467,21852586
Table1a,2022,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,238,150.94,WN,0.9653,148.35,WN,0.9653,148.35,,,202241071313796BOIOAK,2230467,5506232
Table1a,2022,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14771,BOI,SFO,523,269,189.93,UA,0.5539,201.78,AS,0.4049,169.87,,,202241071314771BOISFO,2230467,20411420
Table1a,2022,4,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14831,BOI,SJC,523,253,169.25,WN,0.6454,156,WN,0.6454,156,,,202241071314831BOISJC,2230467,5590137
Table1a,2022,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,10800,BOI,BUR,688,227,141.74,WN,0.3629,132.34,XP,0.2359,93.01,,,202241071310800BOIBUR,2230467,3054729
Table1a,2022,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12892,BOI,LAX,688,477,197.01,AS,0.4981,176.56,AS,0.4981,176.56,,,202241071312892BOILAX,2230467,32326616
Table1a,2022,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12954,BOI,LGB,688,44,182.66,WN,0.8354,177.14,WN,0.8354,177.14,,,202241071312954BOILGB,2230467,1600987
Table1a,2022,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,13891,BOI,ONT,688,101,211.88,WN,0.7135,189.19,WN,0.7135,189.19,,,202241071313891BOIONT,2230467,2840758
Table1a,2022,4,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,14908,BOI,SNA,688,307,181.82,WN,0.4448,185.37,G4,0.2447,116.17,,,202241071314908BOISNA,2230467,5536313
Table1a,2022,1,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",10140,11259,ABQ,DAL,580,213,172.67,WN,1,172.67,WN,1,172.67,,,202211014011259ABQDAL,2317836,7819129
Table1a,2022,1,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",10140,11298,ABQ,DFW,580,251,183.7,AA,0.9885,183.37,AA,0.9885,183.37,,,202211014011298ABQDFW,2317836,35345138
Table1a,2022,1,30140,30466,"Albuquerque, NM","Phoenix, AZ",10140,14107,ABQ,PHX,328,481,165.33,WN,0.707,164.17,WN,0.707,164.17,,,202211014014107ABQPHX,2317836,21852586
Table1a,2022,1,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,10821,ABQ,BWI,1670,108,218.39,WN,0.5798,214.66,DL,0.2049,211.95,,,202211014010821ABQBWI,2317836,11151169
Table1a,2022,1,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,11278,ABQ,DCA,1670,114,293.4,AA,0.3751,304.32,WN,0.3469,267.69,,,202211014011278ABQDCA,2317836,11553850
Table1a,2022,1,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,12264,ABQ,IAD,1670,38,339.82,UA,0.4566,390.85,WN,0.1994,257.93,,,202211014012264ABQIAD,2317836,10266324
Table1a,2022,1,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,76,212.33,WN,0.9941,212.51,WN,0.9941,212.51,,,202211014013232ABQMDW,2317836,9650281
Table1a,2022,1,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,139,243.66,AA,0.5441,239.45,AA,0.5441,239.45,,,202211014013930ABQORD,2317836,33120474
Table1a,2022,1,30140,31453,"Albuquerque, NM","Houston, TX",10140,12191,ABQ,HOU,759,147,206.69,WN,0.9751,204.68,WN,0.9751,204.68,,,202211014012191ABQHOU,2317836,6462948
Table1a,2022,1,30140,31453,"Albuquerque, NM","Houston, TX",10140,12266,ABQ,IAH,759,140,234.68,UA,0.8568,232.95,UA,0.8568,232.95,,,202211014012266ABQIAH,2317836,19814052
Table1a,2022,1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,11618,ABQ,EWR,1861,56,267.11,AA,0.3564,245.28,AA,0.3564,245.28,,,202211014011618ABQEWR,2317836,21774690
Table1a,2022,1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12197,ABQ,HPN,1861,5,247.85,DL,0.878,249.19,UA,0.0976,228.75,,,202211014012197ABQHPN,2317836,916700
Table1a,2022,1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12391,ABQ,ISP,1861,2,297.5,WN,0.5714,283.25,WN,0.5714,283.25,,,202211014012391ABQISP,2317836,611749
Table1a,2022,1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12478,ABQ,JFK,1861,128,195.28,B6,0.8494,183.77,B6,0.8494,183.77,,,202211014012478ABQJFK,2317836,27154885
Table1a,2022,1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12953,ABQ,LGA,1861,102,232.75,AA,0.4576,231.97,WN,0.2511,188.39,,,202211014012953ABQLGA,2317836,14367463
Table1a,2022,1,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,13796,ABQ,OAK,896,114,193.48,WN,0.9443,190.92,WN,0.9443,190.92,,,202211014013796ABQOAK,2317836,5506232
Table1a,2022,1,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,14771,ABQ,SFO,896,160,210.99,UA,0.7262,206.92,WN,0.1445,201.89,,,202211014014771ABQSFO,2317836,20411420
Table1a,2022,1,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,14831,ABQ,SJC,896,60,200.28,WN,0.7342,191.62,WN,0.7342,191.62,,,202211014014831ABQSJC,2317836,5590137
Table1a,2022,1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,10800,ABQ,BUR,677,89,161.62,WN,0.9526,157.52,WN,0.9526,157.52,,,202211014010800ABQBUR,2317836,3054729
Table1a,2022,1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,12892,ABQ,LAX,677,479,161.36,DL,0.367,174.54,WN,0.3227,140.44,,,202211014012892ABQLAX,2317836,32326616
Table1a,2022,1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,12954,ABQ,LGB,677,19,162.93,WN,0.8512,157.45,WN,0.8512,157.45,,,202211014012954ABQLGB,2317836,1600987
Table1a,2022,1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,13891,ABQ,ONT,677,49,201.05,WN,0.6957,190.94,WN,0.6957,190.94,,,202211014013891ABQONT,2317836,2840758
Table1a,2022,1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,14908,ABQ,SNA,677,57,205.02,WN,0.6342,191.59,WN,0.6342,191.59,,,202211014014908ABQSNA,2317836,5536313
Table1a,2022,2,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",10140,11259,ABQ,DAL,580,260,202.6,WN,1,202.6,WN,1,202.6,,,202221014011259ABQDAL,2317836,7819129
Table1a,2022,2,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",10140,11298,ABQ,DFW,580,270,214.33,AA,0.9821,213.56,AA,0.9821,213.56,,,202221014011298ABQDFW,2317836,35345138
Table1a,2022,2,30140,30466,"Albuquerque, NM","Phoenix, AZ",10140,14107,ABQ,PHX,328,591,174.72,WN,0.6603,173.64,WN,0.6603,173.64,,,202221014014107ABQPHX,2317836,21852586
Table1a,2022,2,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,10821,ABQ,BWI,1670,147,325.08,WN,0.5883,315.98,WN,0.5883,315.98,,,202221014010821ABQBWI,2317836,11151169
Table1a,2022,2,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,11278,ABQ,DCA,1670,223,382.53,AA,0.3936,375.58,WN,0.3822,360.97,,,202221014011278ABQDCA,2317836,11553850
Table1a,2022,2,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,12264,ABQ,IAD,1670,78,424.11,UA,0.3173,557.74,WN,0.2408,303.68,,,202221014012264ABQIAD,2317836,10266324
Table1a,2022,2,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,133,276.44,WN,0.9917,276.18,WN,0.9917,276.18,,,202221014013232ABQMDW,2317836,9650281
Table1a,2022,2,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,ABQ,ORD,1121,213,320.22,AA,0.5044,317.99,WN,0.1128,253.45,,,202221014013930ABQORD,2317836,33120474
Table1a,2022,2,30140,31453,"Albuquerque, NM","Houston, TX",10140,12191,ABQ,HOU,759,194,217.58,WN,0.9756,216.69,WN,0.9756,216.69,,,202221014012191ABQHOU,2317836,6462948
Table1a,2022,2,30140,31453,"Albuquerque, NM","Houston, TX",10140,12266,ABQ,IAH,759,165,252.75,UA,0.8547,251.71,WN,0.066,234.96,,,202221014012266ABQIAH,2317836,19814052
