quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,log_fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,pax_city1,pax_city2
2,33105,31703,"Cincinnati, OH","New York City, NY (Metropolitan Area)",11193,12197,34,30,626,10,5.7139638019299515,1,0.6022,284.61,1,0.6022,284.61,3702997,916700
2,33105,31703,"Cincinnati, OH","New York City, NY (Metropolitan Area)",11193,12391,34,38,626,10,5.336142876088017,11,0.8444,187.07,11,0.8444,187.07,3702997,611749
2,33105,31703,"Cincinnati, OH","New York City, NY (Metropolitan Area)",11193,12478,34,42,626,72,5.577160490332613,1,0.6006,244.58,1,0.6006,244.58,3702997,27154885
2,33105,31703,"Cincinnati, OH","New York City, NY (Metropolitan Area)",11193,12953,34,46,626,518,5.468861507718855,4,0.5939,259.82,1,0.3098,206.02,3702997,14367463
2,33105,31703,"Cincinnati, OH","New York City, NY (Metropolitan Area)",11193,15070,34,100,626,1,4.7409241069657115,5,1.0,114.54,5,1.0,114.54,3702997,154070
2,33105,32457,"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",11193,13796,34,61,2036,38,5.931183616223052,4,0.5314,425.97,11,0.3686,357.21,3702997,5506232
2,33105,32457,"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",11193,14771,34,92,2036,217,5.95516356738165,4,0.3802,460.69,5,0.2006,170.13,3702997,20411420
2,33105,32457,"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",11193,14831,34,93,2036,53,6.003319004554987,4,0.4424,434.34,11,0.1893,345.12,3702997,5590137
2,33105,32467,"Cincinnati, OH","Miami, FL (Metropolitan Area)",11193,11697,34,24,948,430,5.127054437110815,4,0.4779,225.41,6,0.4306,98.34,3702997,15370165
2,33105,32467,"Cincinnati, OH","Miami, FL (Metropolitan Area)",11193,13303,34,56,948,228,5.402316956566521,1,0.4578,302.59,5,0.3709,101.54,3702997,23949892
2,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,10800,34,4,1900,13,5.910118907654029,1,0.3496,398.97,11,0.3333,311.27,3702997,3054729
2,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,12892,34,44,1900,448,5.836242460195745,4,0.5875,394.89,6,0.1935,157.08,3702997,32326616
2,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,12954,34,47,1900,6,5.834401296528122,11,0.5763,293.79,11,0.5763,293.79,3702997,1600987
2,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,13891,34,64,1900,69,5.781792348291228,4,0.2998,419.81,5,0.2449,133.53,3702997,2840758
2,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",11193,14908,34,96,1900,78,5.826855198912598,1,0.4389,367.59,5,0.1472,149.83,3702997,5536313
2,33105,33195,"Cincinnati, OH","Tampa, FL (Metropolitan Area)",11193,15304,34,103,776,456,5.114755040317949,4,0.4979,221.95,5,0.4049,90.7,3702997,10539459
2,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,10821,118,5,2395,145,5.932934604917579,11,0.4591,367.4,11,0.4591,367.4,6040824,11151169
2,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,11278,118,15,2395,155,5.938248352500657,11,0.3235,330.75,11,0.3235,330.75,6040824,11553850
2,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,12264,118,33,2395,236,5.961752483122456,10,0.8664,384.7,11,0.0696,368.54,6040824,10266324
2,33195,30852,"Tampa, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",15304,10821,124,5,850,1001,5.182625892051845,11,0.7308,192.75,8,0.2202,114.2,10539459,11151169
2,33195,30852,"Tampa, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",15304,11278,124,15,850,908,5.294008094959938,1,0.5882,219.15,11,0.3763,161.81,10539459,11553850
2,33195,30852,"Tampa, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",15304,12264,124,33,850,310,5.458265494365099,10,0.9124,233.59,11,0.0105,164.41,10539459,10266324
2,33198,30466,"Kansas City, MO","Phoenix, AZ",13198,14107,76,72,1044,661,5.56098927599565,11,0.6327,257.29,11,0.6327,257.29,4796476,21852586
2,33198,30852,"Kansas City, MO","Washington, DC (Metropolitan Area)",13198,10821,76,5,967,299,5.448718167215562,11,0.8936,226.33,11,0.8936,226.33,4796476,11151169
2,33198,30852,"Kansas City, MO","Washington, DC (Metropolitan Area)",13198,11278,76,15,967,621,5.288115504063439,11,0.5997,174.73,11,0.5997,174.73,4796476,11553850
2,33198,30852,"Kansas City, MO","Washington, DC (Metropolitan Area)",13198,12264,76,33,967,93,5.5659752871688895,10,0.6542,275.67,11,0.2009,203.15,4796476,10266324
2,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,11618,76,22,1148,316,5.3588949284336405,10,0.8777,207.18,10,0.8777,207.18,4796476,21774690
2,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12197,76,30,1148,12,5.431054693986231,1,0.5514,196.25,1,0.5514,196.25,4796476,916700
2,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12391,76,38,1148,7,5.474830419933934,11,0.9032,233.23,11,0.9032,233.23,4796476,611749
2,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12478,76,42,1148,166,5.087904929587556,3,0.5906,141.93,3,0.5906,141.93,4796476,27154885
2,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12953,76,46,1148,790,5.179984179586172,4,0.3754,208.49,11,0.3629,146.45,4796476,14367463
2,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",13198,13796,76,61,1499,200,5.785976712282188,11,0.8713,340.29,8,0.076,148.61,4796476,5506232
2,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",13198,14771,76,92,1499,166,5.854785348192728,10,0.5118,353.07,11,0.1784,326.57,4796476,20411420
2,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",13198,14831,76,93,1499,92,5.751174836958802,11,0.662,293.0,11,0.662,293.0,4796476,5590137
2,33198,32467,"Kansas City, MO","Miami, FL (Metropolitan Area)",13198,11697,76,24,1251,268,5.491784908752245,11,0.7843,231.19,11,0.7843,231.19,4796476,15370165
2,33198,32467,"Kansas City, MO","Miami, FL (Metropolitan Area)",13198,13303,76,56,1251,203,5.632716026222341,1,0.4396,323.49,11,0.3535,236.12,4796476,23949892
2,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,10800,76,4,1363,45,5.68007021469645,11,0.6434,278.26,11,0.6434,278.26,4796476,3054729
2,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,12892,76,44,1363,833,5.438035829717118,8,0.3264,146.0,8,0.3264,146.0,4796476,32326616
2,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,12954,76,47,1363,35,5.465313757239245,11,0.9003,227.72,11,0.9003,227.72,4796476,1600987
2,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,13891,76,64,1363,89,5.677335824641218,11,0.6317,268.05,11,0.6317,268.05,4796476,2840758
2,33198,32575,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",13198,14908,76,96,1363,150,5.727889549999434,11,0.4578,287.37,11,0.4578,287.37,4796476,5536313
2,33198,33195,"Kansas City, MO","Tampa, FL (Metropolitan Area)",13198,14112,76,73,1048,35,4.65434122999454,6,1.0,105.04,6,1.0,105.04,4796476,1221120
2,33198,33195,"Kansas City, MO","Tampa, FL (Metropolitan Area)",13198,15304,76,103,1048,445,5.414543635516169,11,0.8514,213.31,11,0.8514,213.31,4796476,10539459
2,33214,30852,"San Antonio, TX","Washington, DC (Metropolitan Area)",14683,10821,111,5,1407,359,5.633824852232399,11,0.8266,277.22,5,0.0182,122.62,4751610,11151169
2,33214,30852,"San Antonio, TX","Washington, DC (Metropolitan Area)",14683,11278,111,15,1407,283,5.568649800664704,11,0.4942,229.01,11,0.4942,229.01,4751610,11553850
2,33214,30852,"San Antonio, TX","Washington, DC (Metropolitan Area)",14683,12264,111,33,1407,231,5.740532188686234,10,0.8427,319.33,11,0.0617,229.54,4751610,10266324
2,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",14683,13796,111,61,1482,86,5.4900528067025665,11,0.8327,237.76,11,0.8327,237.76,4751610,5506232
2,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",14683,14771,111,92,1482,244,5.607418406373117,10,0.6775,275.59,11,0.1405,244.31,4751610,20411420
2,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",14683,14831,111,93,1482,111,5.501829475913019,11,0.613,225.66,11,0.613,225.66,4751610,5590137
2,33214,33195,"San Antonio, TX","Tampa, FL (Metropolitan Area)",14683,15304,111,103,972,272,5.509469305009868,11,0.6986,228.83,11,0.6986,228.83,4751610,10539459
2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",13244,10821,79,5,787,120,5.450652112851316,11,0.4823,205.01,11,0.4823,205.01,2163692,11151169
2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",13244,11278,79,15,787,291,5.5605277730261475,1,0.8123,264.96,11,0.0964,194.66,2163692,11553850
2,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",13244,12264,79,33,787,33,5.532361292330535,11,0.3734,188.32,11,0.3734,188.32,2163692,10266324
2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,11618,79,22,1002,203,5.517051209373546,10,0.7386,242.63,1,0.1635,238.41,2163692,21774690
2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,12197,79,30,1002,8,5.793013608384143,4,0.5584,366.88,1,0.4286,279.09,2163692,916700
2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,12391,79,38,1002,1,6.066502443890595,1,0.8333,470.2,11,0.1667,236.0,2163692,611749
2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,12478,79,42,1002,17,5.799456224724484,1,0.5256,298.31,1,0.5256,298.31,2163692,27154885
2,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",13244,12953,79,46,1002,353,5.5675808534758,1,0.4708,237.63,1,0.4708,237.63,2163692,14367463
2,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",13244,11697,79,24,859,176,5.203402108751749,6,0.5352,105.04,6,0.5352,105.04,2163692,15370165
2,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",13244,13303,79,56,859,169,5.645022779449278,1,0.6705,283.17,11,0.166,222.4,2163692,23949892
2,33316,30466,"Omaha, NE","Phoenix, AZ",13871,10466,90,39,1037,48,4.567156743789875,6,1.0,96.27,6,1.0,96.27,2204395,973491
2,33316,30466,"Omaha, NE","Phoenix, AZ",13871,14107,90,72,1037,465,5.467046969822524,11,0.6665,223.47,11,0.6665,223.47,2204395,21852586
2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,10821,90,5,1025,78,5.54502118227126,11,0.6639,236.78,11,0.6639,236.78,2204395,11151169
2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,11278,90,15,1025,312,5.414098399533747,11,0.6151,197.2,11,0.6151,197.2,2204395,11553850
2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,12264,90,33,1025,37,5.634682454571901,11,0.4591,203.46,11,0.4591,203.46,2204395,10266324
2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,13796,90,61,1433,49,5.637250857510586,11,0.833,267.11,5,0.0668,210.83,2204395,5506232
2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14771,90,92,1433,130,5.749329289612171,10,0.4662,344.74,11,0.2636,249.7,2204395,20411420
2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14831,90,93,1433,60,5.813772258697689,11,0.6425,277.12,11,0.6425,277.12,2204395,5590137
2,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,14112,90,73,1190,59,4.735847509629707,6,1.0,113.96,6,1.0,113.96,2204395,1221120
2,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,15304,90,103,1190,166,5.458563715690134,11,0.5565,198.35,11,0.5565,198.35,2204395,10539459
2,33342,30466,"Milwaukee, WI","Phoenix, AZ",13342,14107,82,72,1460,487,5.684123836993017,11,0.5557,276.12,11,0.5557,276.12,2671281,21852586
2,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",13342,10821,82,5,641,280,5.24127071116876,11,0.9093,179.43,11,0.9093,179.43,2671281,11151169
2,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",13342,11278,82,15,641,419,5.217541056520749,11,0.8789,175.6,11,0.8789,175.6,2671281,11553850
2,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",13342,12264,82,33,641,27,5.6228616037323835,10,0.5102,300.67,1,0.1184,208.17,2671281,10266324
2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",13342,11618,82,22,777,277,5.428775290904015,10,0.9314,222.93,10,0.9314,222.93,2671281,21774690
2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",13342,12197,82,30,777,9,5.571735693735869,4,0.6552,270.2,1,0.1149,233.79,2671281,916700
2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",13342,12391,82,38,777,8,5.487366244091418,11,0.913,240.66,11,0.913,240.66,2671281,611749
2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",13342,12478,82,42,777,242,5.137737731872486,3,0.6152,155.89,3,0.6152,155.89,2671281,27154885
2,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",13342,12953,82,46,777,330,5.516448376038702,4,0.8761,255.27,11,0.0748,181.99,2671281,14367463
2,33342,32457,"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",13342,13796,82,61,1845,41,5.8187170127483006,11,0.7493,373.66,8,0.1813,191.02,2671281,5506232
2,33342,32457,"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",13342,14771,82,92,1845,119,6.059870579772042,10,0.2909,479.69,11,0.2388,354.31,2671281,20411420
2,33342,32457,"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",13342,14831,82,93,1845,49,5.920451779861562,11,0.6844,326.4,11,0.6844,326.4,2671281,5590137
2,33342,33195,"Milwaukee, WI","Tampa, FL (Metropolitan Area)",13342,15304,82,103,1075,319,5.435249221043181,11,0.8394,212.45,11,0.8394,212.45,2671281,10539459
2,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",13485,11618,83,22,819,148,5.581878459415514,10,0.8643,256.56,10,0.8643,256.56,916230,21774690
2,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",13485,12197,83,30,819,9,5.710691882957136,4,0.7,317.28,10,0.1,229.25,916230,916700
2,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",13485,12478,83,42,819,6,5.71184984573396,1,0.5192,259.32,1,0.5192,259.32,916230,27154885
2,33485,31703,"Madison, WI","New York City, NY (Metropolitan Area)",13485,12953,83,46,819,212,5.697865000892163,4,0.8756,299.79,10,0.0488,283.75,916230,14367463
2,33495,30466,"New Orleans, LA","Phoenix, AZ",13495,14107,85,72,1300,298,5.59065110321487,11,0.7015,253.4,11,0.7015,253.4,5931899,21852586
2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,10821,85,5,998,556,5.129602813160298,11,0.6171,192.55,8,0.2991,99.83,5931899,11151169
2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,11278,85,15,998,645,5.320910215200671,1,0.5102,222.67,11,0.4463,177.41,5931899,11553850
2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,12264,85,33,998,155,5.423671667700738,10,0.8812,228.16,11,0.0492,174.52,5931899,10266324
2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,11618,85,22,1218,633,5.196893536410072,10,0.5955,225.78,8,0.3496,91.12,5931899,21774690
2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12197,85,30,1218,15,5.350482780528716,1,0.5786,180.58,1,0.5786,180.58,5931899,916700
2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12391,85,38,1218,13,5.32227800399288,11,0.8136,216.6,1,0.1017,209.25,5931899,611749
2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12478,85,42,1218,477,5.235111290644244,4,0.5733,202.15,3,0.3572,161.98,5931899,27154885
2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12953,85,46,1218,931,5.1943447761650585,3,0.3891,162.33,11,0.2199,151.93,5931899,14367463
2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,13796,85,61,1911,141,5.509509786742492,11,0.6924,264.95,8,0.1789,172.17,5931899,5506232
2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14771,85,92,1911,340,5.807631849115076,10,0.6947,349.68,11,0.1039,253.92,5931899,20411420
2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14831,85,93,1911,68,5.776320166946524,11,0.7024,295.19,11,0.7024,295.19,5931899,5590137
2,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",13495,15304,85,103,488,487,4.955615767675482,11,0.6169,157.46,8,0.3318,93.61,5931899,10539459
2,33541,31703,"Martha's Vineyard, MA","New York City, NY (Metropolitan Area)",13541,11618,86,22,192,3,6.029867618390927,3,0.3333,284.12,3,0.3333,284.12,70098,21774690
2,33541,31703,"Martha's Vineyard, MA","New York City, NY (Metropolitan Area)",13541,12478,86,42,192,215,5.2249937021291935,3,0.6219,186.63,4,0.3776,184.63,70098,27154885
2,33541,31703,"Martha's Vineyard, MA","New York City, NY (Metropolitan Area)",13541,12953,86,46,192,156,5.201531097860345,4,0.4871,196.4,3,0.4642,166.94,70098,14367463
2,33570,30852,"San Diego, CA","Washington, DC (Metropolitan Area)",14679,10821,110,5,2295,489,5.8816217789257985,11,0.6697,359.19,11,0.6697,359.19,11162224,11151169
2,33570,30852,"San Diego, CA","Washington, DC (Metropolitan Area)",14679,11278,110,15,2295,442,5.799395638859147,1,0.3897,316.99,1,0.3897,316.99,11162224,11553850
2,33570,30852,"San Diego, CA","Washington, DC (Metropolitan Area)",14679,12264,110,33,2295,692,6.031670351822286,10,0.9288,420.55,11,0.0201,317.83,11162224,10266324
2,33570,32457,"San Diego, CA","San Francisco, CA (Metropolitan Area)",14679,13796,110,61,447,1850,4.770006428441026,11,0.937,119.74,8,0.058,87.26,11162224,5506232
2,33570,32457,"San Diego, CA","San Francisco, CA (Metropolitan Area)",14679,14771,110,92,447,2343,4.966335035199676,11,0.3528,117.47,11,0.3528,117.47,11162224,20411420
2,33570,32457,"San Diego, CA","San Francisco, CA (Metropolitan Area)",14679,14831,110,93,447,2536,4.5967347071669895,11,0.7979,93.98,11,0.7979,93.98,11162224,5590137
2,33570,33195,"San Diego, CA","Tampa, FL (Metropolitan Area)",14679,15304,110,103,2087,261,5.913448950123243,11,0.2908,314.31,11,0.2908,314.31,11162224,10539459
2,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",13931,14747,93,91,2437,210,6.021460147143362,4,0.3373,445.96,1,0.3363,355.84,2065116,22157862
2,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",14098,14747,96,91,2437,10,6.124092406669416,1,0.978,460.65,1,0.978,460.65,80228,22157862
2,33667,31454,"Norfolk, VA (Metropolitan Area)","Orlando, FL",13931,13204,93,51,662,414,5.119489699008338,5,0.4448,93.34,5,0.4448,93.34,2065116,24469733
2,33667,31454,"Norfolk, VA (Metropolitan Area)","Orlando, FL",14098,13204,96,51,662,17,5.553230865951049,1,1.0,258.07,1,1.0,258.07,80228,24469733
2,33667,33195,"Norfolk, VA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13931,14112,93,73,726,27,4.473123405067759,6,1.0,87.63,6,1.0,87.63,2065116,1221120
2,33667,33195,"Norfolk, VA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13931,15304,93,103,726,203,5.168037823781117,7,0.2722,99.19,7,0.2722,99.19,2065116,10539459
2,33667,33195,"Norfolk, VA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14098,15304,96,103,726,8,5.524416545687879,1,0.9855,250.84,1,0.9855,250.84,80228,10539459
2,33667,33570,"Norfolk, VA (Metropolitan Area)","San Diego, CA",13931,14679,93,86,2330,305,5.956536606806695,1,0.4848,361.93,1,0.4848,361.93,2065116,11162224
2,33667,33570,"Norfolk, VA (Metropolitan Area)","San Diego, CA",14098,14679,96,86,2330,9,6.080642325754031,1,0.9878,439.06,1,0.9878,439.06,80228,11162224
2,33728,30852,"Pensacola, FL","Washington, DC (Metropolitan Area)",14193,10821,100,5,846,70,5.474914235205125,4,0.4003,250.53,11,0.3988,213.19,1211919,11151169
2,33728,30852,"Pensacola, FL","Washington, DC (Metropolitan Area)",14193,11278,100,15,846,219,5.540518169395703,1,0.7885,254.63,1,0.7885,254.63,1211919,11553850
2,33728,30852,"Pensacola, FL","Washington, DC (Metropolitan Area)",14193,12264,100,33,846,26,5.700811398711247,4,0.6653,301.14,1,0.1992,267.97,1211919,10266324
2,33851,30466,"Oklahoma City, OK","Phoenix, AZ",13851,14107,89,72,833,281,5.470504408861394,11,0.6097,221.45,11,0.6097,221.45,1928418,21852586
2,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",13851,10821,89,5,1180,84,5.627980761239919,11,0.5117,240.64,11,0.5117,240.64,1928418,11151169
2,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",13851,11278,89,15,1180,271,5.498151348426623,11,0.5919,202.9,11,0.5919,202.9,1928418,11553850
2,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",13851,12264,89,33,1180,26,5.789715492647929,10,0.3517,374.67,11,0.2034,226.71,1928418,10266324
